Rfam_ID,PDB,Chain,Resolution
RF02540,7n2u,23,2.53
RF02540,6wdm,1,3.6
RF02540,6n1d,B23S,3.2
RF02540,4z8c,2A,2.9
RF02540,6wnv,4,3.5
RF02540,7jqm,1A,3.05
RF02540,5lze,A,3.5
RF02540,7cpj,A,3.3
RF02540,6yss,A,2.6
RF02540,6xhw,1A,2.5
RF02540,3jcs,2,2.8
RF02540,3j7y,A,3.4
RF02540,4wq1,1H,3.1
RF02540,7unv,A,2.7
RF02540,7po4,A,2.56
RF02540,5tgm,1,3.5
RF02540,6nsh,YA,3.397
RF02540,4v7y,BA,3.0
RF02540,6xza,A2,2.66
RF02540,7jt1,1,3.3
RF02540,1jzy,A,3.5
RF02540,7oid,A,3.7
RF02540,6olf,t,3.9
RF02540,7jss,1,3.7
RF02540,6pcs,I,2.8
RF02540,6t7i,C1,3.2
RF02540,4tuc,RA,3.6
RF02540,1vq4,,2.7
RF02540,4v87,DA,3.1
RF02540,4v85,BA,3.2
RF02540,6ysr,A,3.1
RF02540,5wis,2A,2.703
RF02540,7oj0,a,3.5
RF02540,4v9c,BA,3.3
RF02540,6oxi,YA,3.495
RF02540,6osq,1,3.5
RF02540,4wzo,1H,3.3
RF02540,7msc,A,2.97
RF02540,6zmi,L5,2.6
RF02540,7ohx,1,3.3
RF02540,3j7q,5,3.4
RF02540,6gsk,14,3.36
RF02540,5j91,CA,2.96
RF02540,7jil,1,2.8
RF02540,3pio,X,3.2473
RF02540,5ibb,1H,2.96
RF02540,6sv4,BQ,3.3
RF02540,6o97,2A,2.75
RF02540,7o81,B5,3.1
RF02540,2zjr,X,2.91
RF02540,4v9n,BA,3.4
RF02540,7rqa,1A,2.4
RF02540,7m4y,A,2.5
RF02540,4v7z,DA,3.1
RF02540,1jj2,,2.4
RF02540,1njp,,3.5
RF02540,4v8h,DA,3.1
RF02540,5e81,14,2.95
RF02540,4u25,DA,2.9
RF02540,6em1,1,3.6
RF02540,5fdu,2A,2.9
RF02540,4v8x,DA,3.35
RF02540,5obm,5,3.4
RF02540,6eri,AA,3.0
RF02540,6pc6,I,2.5
RF02540,4v9q,AA,3.4
RF02540,4v6d,DA,3.814
RF02540,6xa1,L5,2.8
RF02540,5vp2,1A,2.8
RF02540,4u26,DA,2.8
RF02540,6ri5,A,3.3
RF02540,6r6g,5,3.7
RF02540,6qik,A,3.1
RF02540,5hl7,X,3.55
RF02540,4v8p,H1,3.52
RF02540,5dm7,X,3.0
RF02540,5jvg,X,3.428
RF02540,6skf,BA,2.95
RF02540,4v9k,DA,3.5
RF02540,7pkt,3,3.0
RF02540,6wd4,1,3.7
RF02540,5fdv,2A,2.8
RF02540,6zsg,XA,4.0
RF02540,5czp,RA,3.2999592266
RF02540,5mei,1,3.5
RF02540,4v97,DA,3.516
RF02540,4v7t,BA,3.1942
RF02540,4v67,BA,3.0
RF02540,5j88,DA,3.32
RF02540,7r81,A1,2.7
RF02540,4v7x,DA,3.0
RF02540,7olc,1,2.9
RF02540,6v3b,AN1,2.91
RF02540,5umd,A,3.2
RF02540,6p5n,5,3.2
RF02540,1vqn,,2.4
RF02540,7a5h,A,3.3
RF02540,5mgp,A,3.1
RF02540,6xhv,2A,2.4
RF02540,7rqb,2A,2.45
RF02540,7nhl,A,3.1
RF02540,6bu8,01,3.5
RF02540,6zs9,XA,4.0
RF02540,1yjw,,2.9
RF02540,5j3c,RA,3.04
RF02540,6zm6,A,2.59
RF02540,6i7v,DA,2.9
RF02540,5hd1,1A,2.7
RF02540,5mre,A,3.75
RF02540,5mre,A,3.75
RF02540,5mre,A,3.75
RF02540,5fcj,1,3.1
RF02540,4v6a,DA,3.1
RF02540,5on6,1,3.10000240787
RF02540,5jte,BA,3.6
RF02540,6gsj,1H,2.96
RF02540,4v57,DB,3.5
RF02540,7qv1,V,3.5
RF02540,4v55,DB,4.0
RF02540,5j4b,2A,2.6
RF02540,7a5k,A3,3.7
RF02540,6qnq,14,3.5
RF02540,6ndk,YA,3.64
RF02540,6q95,1,3.7
RF02540,4u1u,BA,2.95
RF02540,3cc4,,2.7
RF02540,5vpo,YA,3.34
RF02540,5ndk,14,2.95
RF02540,7oyb,51,2.4
RF02540,7oyb,51,2.4
RF02540,7m4w,A,2.55
RF02540,6wnt,4,3.1
RF02540,7bl6,A,4.0
RF02540,4v57,BB,3.5
RF02540,5dat,5,3.15
RF02540,5el5,14,3.15
RF02540,1vy7,DA,2.8
RF02540,4v6g,BA,3.5
RF02540,7o1c,BA,2.6
RF02540,5el4,1H,3.15
RF02540,4v8q,AA,3.1
RF02540,7azs,23SA,3.1
RF02540,6uz7,5,3.6
RF02540,4v8c,BA,3.3
RF02540,3g6e,,2.7
RF02540,4zer,2A,3.1
RF02540,4v9p,AA,2.9
RF02540,5lzv,5,3.35
RF02540,7u2i,2A,2.55
RF02540,6oli,t,3.5
RF02540,5apo,5,3.41
RF02540,7of0,A,2.2
RF02540,5d8b,ZC,3.63
RF02540,4v4q,DB,3.46
RF02540,7oi7,A,3.5
RF02540,7ac7,1,3.08
RF02540,7bl2,A,3.7
RF02540,1vy6,BA,2.9
RF02540,6pj6,I,2.2
RF02540,3j9w,BA,3.9
RF02540,4v64,BB,3.5
RF02540,2otj,,2.9
RF02540,4u3u,1,2.9
RF02540,1njm,,3.6
RF02540,6z6n,L5,2.9
RF02540,5iqr,1,3.0
RF02540,3cme,,2.95
RF02540,5kps,28,3.9
RF02540,5hkv,X,3.66
RF02540,4u3m,1,3.0
RF02540,6y0g,L5,3.2
RF02540,4v5g,DA,3.6
RF02540,4v5q,DA,3.1
RF02540,5hcq,1A,2.801
RF02540,6bz6,RA,3.18
RF02540,5nd9,A,3.7
RF02540,3ccm,,2.55
RF02540,3jan,5,3.75
RF02540,7lv0,1,3.2
RF02540,6bz7,RA,3.68
RF02540,4wpo,CA,2.8
RF02540,1qvg,,2.9
RF02540,6vmi,A,2.96
RF02540,4u4z,5,3.1
RF02540,5xxb,1,3.17
RF02540,3g71,,2.85
RF02540,6wqn,1,2.9
RF02540,4u4q,1,3.0
RF02540,5jup,B,3.5
RF02540,6zj3,LH,3.15
RF02540,6nwy,RA,3.5
RF02540,3j7p,5,3.5
RF02540,1z58,2,3.8
RF02540,5i4l,5,3.1
RF02540,6cfl,2A,2.6
RF02540,2otl,,2.7
RF02540,5mdz,1,3.1
RF02540,7msz,A,3.1
RF02540,6c5l,BA,3.2
RF02540,6nd5,1A,2.6
RF02540,4v84,DA,3.4
RF02540,7ucj,5,3.1
RF02540,7pjy,A,3.1
RF02540,7uck,5,2.8
RF02540,4ybb,DA,2.1
RF02540,4w2f,BA,2.4
RF02540,6xhv,1A,2.4
RF02540,6cfj,2A,2.8
RF02540,6q8y,BQ,3.1
RF02540,7n2v,23,2.54
RF02540,7q0f,1,2.64
RF02540,5dfe,RA,3.09997551079
RF02540,6lqm,2,3.09
RF02540,6ylg,1,3.0
RF02540,5j4c,2A,2.8
RF02540,5wfs,A,3.0
RF02540,6xdq,a,3.7
RF02540,6gxm,A,3.8
RF02540,7k00,a,1.98
RF02540,6pcr,I,2.5
RF02540,6wd2,1,3.6
RF02540,6otr,YA,3.12
RF02540,4v8o,BA,3.8
RF02540,6xqe,2A,3.0
RF02540,7o5b,X,3.33
RF02540,6yst,A,3.2
RF02540,6wdi,1,4.0
RF02540,4v8u,DA,3.7
RF02540,3jq4,A,3.52
RF02540,1j5a,A,3.5
RF02540,4v87,AA,3.1
RF02540,4ug0,L5,3.6
RF02540,5j7l,DA,3.0
RF02540,1k8a,A,3.0
RF02540,2zjp,X,3.7
RF02540,7pwg,1,2.75
RF02540,6tbv,23S1,2.7
RF02540,7bv8,A,3.14
RF02540,4tud,RA,3.6
RF02540,4v9r,BA,3.0
RF02540,1fg0,A,3.0
RF02540,5nrg,X,3.442
RF02540,6ole,t,3.1
RF02540,6of6,RA,3.2
RF02540,6ouo,1,3.7
RF02540,7u2j,2A,2.55
RF02540,1mms,C,2.57
RF02540,5j4d,B,3.1
RF02540,6tnu,BQ,3.1
RF02540,7oi8,A,3.5
RF02540,6om6,1,3.1
RF02540,7s0s,C,3.05
RF02540,7osa,25S,3.0
RF02540,3jaj,5,3.75
RF02540,5d8h,A,2.8
RF02540,6xu8,A5,3.0
RF02540,5el7,1H,3.15
RF02540,7cpv,L5,3.03
RF02540,4u4u,5,3.0
RF02540,4v8h,BA,3.1
RF02540,6bok,B,3.55
RF02540,4wzo,14,3.3
RF02540,5xym,A,3.08
RF02540,1vy6,DA,2.9
RF02540,4w2i,BA,2.7
RF02540,4v7m,DA,3.45
RF02540,6lu8,2,3.13
RF02540,1w2b,,3.5
RF02540,4p6f,RA,3.6
RF02540,7u2j,1A,2.55
RF02540,5lyb,5,3.25
RF02540,4y4o,2A,2.3
RF02540,4v90,BA,2.95
RF02540,4v8u,BA,3.7
RF02540,6qnr,14,3.1
RF02540,7q0r,1,2.67
RF02540,5uyl,01,3.6
RF02540,1vq8,,2.2
RF02540,4v83,DA,3.5
RF02540,6czr,1A,3.14
RF02540,1k01,A,3.5
RF02540,6y69,A,2.86
RF02540,5el6,14,3.1
RF02540,7ssl,1,3.8
RF02540,4v9o,AA,2.9
RF02540,5e7k,14,3.2
RF02540,7pkt,7,3.0
RF02540,6t83,Aa,4.0
RF02540,1kqs,,3.1
RF02540,4wpo,AA,2.8
RF02540,7oia,A,3.2
RF02540,7rqb,1A,2.45
RF02540,7rqd,2A,2.5
RF02540,7o7z,B5,2.4
RF02540,5oom,A,3.03
RF02540,4ioc,X,3.6
RF02540,6ysu,A,3.7
RF02540,6bz8,YA,3.74
RF02540,4lfz,RA,3.92000059074
RF02540,4wro,1H,3.05
RF02540,6spd,A,3.28
RF02540,6gz4,A2,3.6
RF02540,7odt,A,3.1
RF02540,6qdw,b,2.83
RF02540,4u4n,1,3.1
RF02540,7a18,X,3.4
RF02540,5j8b,A,2.6
RF02540,7ohw,1,3.5
RF02540,4v9n,DA,3.4
RF02540,5j5b,CA,2.8
RF02540,5dgf,5,3.3
RF02540,7k50,1,3.4
RF02540,1njn,,3.7
RF02540,1y69,,3.33
RF02540,4zsn,RA,3.6
RF02540,6wdj,1,3.7
RF02540,6o3m,RA,3.97
RF02540,5hau,1A,3.0
RF02540,6wdg,1,3.3
RF02540,5o61,A,3.31
RF02540,4u20,BA,2.9
RF02540,1kc8,A,3.01
RF02540,3jbv,b,3.32
RF02540,7qws,5,3.4
RF02540,6th6,BA,2.55
RF02540,6ztl,BA,3.5
RF02540,6i9r,A,3.9
RF02540,5dat,1,3.15
RF02540,6tb3,BQ,2.8
RF02540,4xej,A23S,3.8
RF02540,6s47,AA,3.28
RF02540,4v5c,DA,3.3
RF02540,4v6e,BA,3.712
RF02540,3cxc,,3.0
RF02540,5t5h,B,2.54
RF02540,4wqf,CA,2.8
RF02540,6wd5,1,3.6
RF02540,1vql,,2.3
RF02540,6gsl,1H,3.16
RF02540,6c4h,A,3.1
RF02540,5j4d,GB,3.1
RF02540,6dnc,B,3.7
RF02540,6n8m,A,3.5
RF02540,7rq9,2A,2.6
RF02540,6sgc,54,2.8
RF02540,7s1k,I,2.42
RF02540,1qvf,,3.1
RF02540,4v88,A1,3.0
RF02540,3cce,,2.75
RF02540,7rq8,1A,2.5
RF02540,7jt3,1,3.7
RF02540,5m1j,14,3.3
RF02540,1q81,A,2.95
RF02540,6x7f,a,3.5
RF02540,7jsw,1,3.8
RF02540,4lsk,RA,3.48000627319
RF02540,4v8d,BA,3.0
RF02540,7ryh,A,2.43
RF02540,6enj,A,3.7
RF02540,6buw,YA,3.5
RF02540,6n8j,1,3.5
RF02540,5i4l,1,3.1
RF02540,6buw,RA,3.5
RF02540,4v4i,w,3.71
RF02540,5d6g,,3.3
RF02540,4v7m,BA,3.45
RF02540,4v84,BA,3.4
RF02540,4v9i,BA,3.3
RF02540,7qep,1,2.7
RF02540,6otr,RA,3.12
RF02540,5doy,2A,2.6
RF02540,7og4,XA,3.8
RF02540,5afi,A,2.9
RF02540,6orl,1,3.5
RF02540,4v8p,D1,3.52
RF02540,6mte,5,3.4
RF02540,5fci,5,3.4
RF02540,3j79,A,3.2
RF02540,7mt2,A,2.76
RF02540,6ope,RA,3.1
RF02540,7qgn,N,3.37
RF02540,6pc8,I,2.9
RF02540,6boh,B,3.4
RF02540,6wd0,1,3.0
RF02540,6zm7,L5,2.7
RF02540,4wsm,14,3.3
RF02540,7oi9,A,3.3
RF02540,6i7v,CA,2.9
RF02540,6yws,A,2.74
RF02540,5wit,1A,2.6
RF02540,6wd6,1,3.7
RF02540,6bz8,RA,3.74
RF02540,1nwx,,3.5
RF02540,6s12,A,3.2
RF02540,7rqe,1A,2.4
RF02540,4v9r,DA,3.0
RF02540,3jai,5,3.65
RF02540,7oif,1,3.0
RF02540,6x6t,a,3.2
RF02540,4v9p,EA,2.9
RF02540,7a5i,A3,3.7
RF02540,3ja1,LA,3.6
RF02540,4v5d,DA,3.5
RF02540,7ttw,1,2.9
RF02540,6wd1,1,3.3
RF02540,6az3,1,2.5
RF02540,7n30,23,2.66
RF02540,4lt8,YA,3.14000177152
RF02540,2ogm,,3.5
RF02540,4v7j,AA,3.3
RF02540,6wyv,I,2.75
RF02540,7tos,23S,2.9
RF02540,7s9u,A,3.2
RF02540,5el5,1H,3.15
RF02540,4u24,DA,2.9
RF02540,4u52,5,3.0
RF02540,3ccv,,2.9
RF02540,4u67,X,3.65
RF02540,7nwt,1,2.66
RF02540,4wqf,AA,2.8
RF02540,5v7q,A,3.7
RF02540,4wt8,C1,3.4
RF02540,6cfj,1A,2.8
RF02540,6zsc,XA,3.5
RF02540,6ha1,A,3.1
RF02540,7nhm,A,3.1
RF02540,5zlu,V,3.6
RF02540,6n9e,1A,3.7
RF02540,5hcp,1A,2.894
RF02540,5uyp,01,3.9
RF02540,4u4n,5,3.1
RF02540,6fkr,2A,3.2
RF02540,6gqb,1,3.9
RF02540,4z8c,1A,2.9
RF02540,6z1p,Ab,3.7
RF02540,6uo1,1A,2.95
RF02540,5x8p,A,3.4
RF02540,4v9m,BA,4.0
RF02540,1vy7,BA,2.8
RF02540,4v4h,BB,3.46
RF02540,5a8l,A,3.8
RF02540,4u3n,1,3.2
RF02540,4u4u,1,3.0
RF02540,5we6,A,3.4
RF02540,4v5g,BA,3.6
RF02540,4v8i,DA,2.7
RF02540,6ywx,A,3.1
RF02540,4tub,RA,3.6
RF02540,7azs,23SB,3.1
RF02540,6gz3,A2,3.6
RF02540,5u4i,A,3.5
RF02540,5gak,1,3.88
RF02540,4u53,5,3.3
RF02540,4ypb,YA,3.4
RF02540,6wru,1,3.1
RF02540,6hcj,51,3.8
RF02540,4lel,RA,3.90000024172
RF02540,4wzd,1H,3.1
RF02540,7ssd,1,3.3
RF02540,6ore,1,2.9
RF02540,4wro,14,3.05
RF02540,5lks,L5,3.6
RF02540,1m90,A,2.8
RF02540,4y4p,2A,2.5
RF02540,6by1,CA,3.94
RF02540,4v8p,F1,3.52
RF02540,3i56,,2.9
RF02540,1vy5,BA,2.55
RF02540,6om0,t,3.1
RF02540,5lzw,5,3.53
RF02540,6bz7,YA,3.68
RF02540,4v9f,,2.404
RF02540,4v9d,DA,3.0
RF02540,6nd6,1A,2.85
RF02540,4v7l,DA,3.0
RF02540,4v8e,CA,3.3
RF02540,4v9l,BA,3.5
RF02540,7n2c,23,2.72
RF02540,7a5k,8,3.7
RF02540,6ddg,1,3.1
RF02540,4v9j,DA,3.86
RF02540,5hau,2A,3.0
RF02540,6nta,RA,3.1
RF02540,6vys,a,3.7
RF02540,7f5s,L5,2.72
RF02540,4v8b,DA,3.0
RF02540,4v5f,DA,3.6
RF02540,5t62,A,3.1
RF02540,6zm5,A,2.89
RF02540,6gsj,14,2.96
RF02540,6fkr,1A,3.2
RF02540,5we4,A,3.1
RF02540,6xhx,2A,2.55
RF02540,4v6a,BA,3.1
RF02540,7qi4,A,2.21
RF02540,4u24,BA,2.9
RF02540,6zj3,LI,3.15
RF02540,6wdk,1,3.6
RF02540,7nwg,51,3.8
RF02540,6s0z,A,2.3
RF02540,5j91,DA,2.96
RF02540,5dm6,X,2.9
RF02540,4v8a,AA,3.2
RF02540,5ndw,1,3.7
RF02540,4w2g,BA,2.55
RF02540,6nsh,RA,3.397
RF02540,4www,RA,3.1
RF02540,3j92,5,3.6
RF02540,5jvh,X,3.58
RF02540,7nql,BA,3.4
RF02540,4v50,BB,3.22
RF02540,5hcr,1A,2.8
RF02540,6wde,1,3.0
RF02540,5ib8,14,3.13
RF02540,3j9z,LA,3.6
RF02540,7nbu,a,3.11
RF02540,4u52,1,3.0
RF02540,4v8x,BA,3.35
RF02540,4v8a,BA,3.2
RF02540,6t83,1b,4.0
RF02540,7l20,A,3.15
RF02540,7l08,A,3.49
RF02540,6skg,BA,2.65
RF02540,7qwq,5,2.83
RF02540,5njt,U,3.8
RF02540,6sv4,YQ,3.3
RF02540,6hma,A,2.65
RF02540,6cae,1A,2.6
RF02540,7ot5,1,2.9
RF02540,6enf,A,3.2
RF02540,4v54,DB,3.3
RF02540,6dzi,A,3.46
RF02540,4v54,BB,3.3
RF02540,6vu3,a,3.7
RF02540,5uq7,A,3.5
RF02540,7asp,Y,2.86
RF02540,7odr,A,2.9
RF02540,7oii,1,3.0
RF02540,1n8r,A,3.0
RF02540,2qex,,2.9
RF02540,5ndj,1H,3.15
RF02540,4v9l,DA,3.5
RF02540,4l71,YA,3.90000100875
RF02540,4v5b,CB,3.74
RF02540,7bl5,A,3.3
RF02540,5ool,A,3.06
RF02540,1nji,A,3.0
RF02540,4l47,YA,3.22000098079
RF02540,6cfk,2A,2.7
RF02540,4p6f,YA,3.6
RF02540,5lyb,1,3.25
RF02540,5gah,A,3.8
RF02540,6xhy,2A,2.6
RF02540,3jag,5,3.65
RF02540,4v55,BB,4.0
RF02540,5j8a,CA,3.1
RF02540,4v5r,BA,3.1
RF02540,6ot3,1,3.9
RF02540,1m1k,A,3.2
RF02540,4u1u,DA,2.95
RF02540,5wit,2A,2.6
RF02540,3jcs,4,2.8
RF02540,3ccl,,2.9
RF02540,5uyn,01,4.0
RF02540,5f8k,2A,2.8
RF02540,6mtb,5,3.6
RF02540,1ffz,A,3.2
RF02540,4v7k,AA,3.6
RF02540,6n8o,A,3.5
RF02540,4u4y,5,3.2
RF02540,5uym,01,3.2
RF02540,3i55,,3.11
RF02540,7nfx,5,3.2
RF02540,6gz5,A2,3.5
RF02540,6gc8,A,3.8
RF02540,5lzy,5,3.99
RF02540,4v7k,BA,3.6
RF02540,5ib7,14,2.99
RF02540,7jsz,1,3.7
RF02540,3ccs,,2.95
RF02540,6ogf,1,3.9
RF02540,7q08,1,2.56
RF02540,7ls1,A2,3.3
RF02540,4v5q,BA,3.1
RF02540,5xy3,1,3.2
RF02540,6osk,1,3.6
RF02540,7lvk,I,2.2
RF02540,4v5c,BA,3.3
RF02540,4w2h,BA,2.7
RF02540,7unr,A,2.9
RF02540,3cc7,,2.7
RF02540,4v9b,DA,3.1
RF02540,7o9m,A,2.6
RF02540,4ybb,CA,2.1
RF02540,7sso,1,3.2
RF02540,2d3o,,3.35
RF02540,1kd1,A,3.0
RF02540,3j9y,A,3.9
RF02540,7rqc,1A,2.5
RF02540,7b7d,LA,3.3
RF02540,6nd5,2A,2.6
RF02540,5gae,A,3.33
RF02540,4v9p,CA,2.9
RF02540,6qkl,N,3.3
RF02540,7rqa,2A,2.4
RF02540,1q7y,A,3.2
RF02540,4u1v,DA,3.0
RF02540,6lkq,t,3.1
RF02540,5j8a,DA,3.1
RF02540,4v7y,DA,3.0
RF02540,6q97,1,3.9
RF02540,6zme,L5,3.0
RF02540,4v8c,AA,3.3
RF02540,7otc,A,2.9
RF02540,4v5d,BA,3.5
RF02540,6em3,1,3.2
RF02540,5vpo,RA,3.34
RF02540,4v6g,DA,3.5
RF02540,4v51,DA,2.8
RF02540,4v9d,CA,3.0
RF02540,4v6f,DA,3.1
RF02540,6ha8,A,3.5
RF02540,7ryf,A,2.65
RF02540,4v8n,BA,3.1
RF02540,6n9f,2A,3.7
RF02540,6zj3,LF,3.15
RF02540,6z6m,L5,3.1
RF02540,7of6,A,2.6
RF02540,6ppf,A,3.4
RF02540,7oiz,a,2.9
RF02540,7acj,1,3.2
RF02540,4wqy,CA,2.8
RF02540,4v8i,BA,2.7
RF02540,6oxi,RA,3.495
RF02540,5j4c,1A,2.8
RF02540,6zj3,LC,3.15
RF02540,5v93,A,4.0
RF02540,6ztp,BA,3.0
RF02540,7ssw,1,3.8
RF02540,4v7r,B1,4.0
RF02540,6wdb,1,4.0
RF02540,6wd9,1,3.7
RF02540,4v88,A5,3.0
RF02540,7azy,E,2.877
RF02540,6r6p,5,3.1
RF02540,6r5q,5,3.0
RF02540,6tpq,U,3.07
RF02540,4u56,5,3.45
RF02540,6ndk,RA,3.64
RF02540,3jce,A,3.2
RF02540,6wnw,4,3.2
RF02540,4lnt,RA,2.94000009954
RF02540,6s05,A,3.9
RF02540,5hcp,2A,2.894
RF02540,7pjv,A,3.1
RF02540,6v3a,AN1,2.82
RF02540,6n9e,2A,3.7
RF02540,5lzd,A,3.4
RF02540,5tbw,1,3.0
RF02540,7of3,A,2.7
RF02540,4v7p,BA,3.62
RF02540,7qh6,A,3.08
RF02540,7aqc,A,2.99
RF02540,7qwr,5,2.9
RF02540,6gqv,1,4.0
RF02540,1vqp,,2.25
RF02540,5nwy,N,2.9
RF02540,6xir,1,3.2
RF02540,6ysi,1,2.5
RF02540,4wt1,1H,3.05
RF02540,4v7z,BA,3.1
RF02540,6wda,1,3.8
RF02540,7o9k,A,3.1
RF02540,6qt0,A,3.4
RF02540,7bl4,A,2.4
RF02540,6elz,1,3.3
RF02540,5lza,A,3.6
RF02540,6boh,GB,3.4
RF02540,1yhq,,2.4
RF02540,5fdv,1A,2.8
RF02540,3cd6,,2.75
RF02540,4v56,DB,3.93
RF02540,4wf1,DA,3.09
RF02540,6yly,1,3.8
RF02540,7d6z,A,3.4
RF02540,4v8d,DA,3.0
RF02540,6by1,DA,3.94
RF02540,6vyq,a,3.7
RF02540,6o8x,A,3.68
RF02540,3ccu,,2.8
RF02540,5j30,YA,3.2
RF02540,5dar,A,2.9
RF02540,4u27,BA,2.8
RF02540,7tor,A28S,2.9
RF02540,6nuo,RA,3.2
RF02540,5vp2,2A,2.8
RF02540,5tga,1,3.3
RF02540,5li0,A,3.8
RF02540,5fdu,1A,2.9
RF02540,7nsq,A,3.1
RF02540,6mtd,5,3.3
RF02540,6gzq,A1,3.28
RF02540,6gbz,A,3.8
RF02540,6vwn,2,3.4
RF02540,4y4o,1A,2.3
RF02540,6qtz,A,3.5
RF02540,7bl3,A,3.5
RF02540,4v6f,AA,3.1
RF02540,4v97,BA,3.516
RF02540,6wrs,1,3.2
RF02540,7nsj,BA,3.9
RF02540,7k52,1,3.4
RF02540,4u6f,1,3.1
RF02540,6wd3,1,3.6
RF02540,1sm1,,3.42
RF02540,4v56,BB,3.93
RF02540,7pkt,8,3.0
RF02540,4v64,DB,3.5
RF02540,7osm,25S,3.0
RF02540,4wf1,BA,3.09
RF02540,6p5k,5,3.1
RF02540,4v5l,BA,3.1
RF02540,4w4g,RA,3.3
RF02540,4w29,BA,3.8
RF02540,5t7v,B,3.6
RF02540,7ohp,1,3.9
RF02540,4v9c,DA,3.3
RF02540,4v4j,w,3.83
RF02540,6pct,I,2.8
RF02540,7oib,A,3.3
RF02540,3jbu,b,3.64
RF02540,7mdz,5,3.2
RF02540,6zj3,LE,3.15
RF02540,5gag,A,3.8
RF02540,5hcr,2A,2.8
RF02540,5ndg,5,3.7
RF02540,6gc0,A,3.8
RF02540,5el7,14,3.15
RF02540,1mms,D,2.57
RF02540,7kgb,A,2.7
RF02540,4wqu,CA,2.8
RF02540,4u4r,1,2.801
RF02540,7toq,A25S,3.1
RF02540,7nhk,A,2.9
RF02540,6ft6,1,3.9
RF02540,4v89,BA,3.7
RF02540,4v5a,BA,3.5
RF02540,4v5k,DA,3.2
RF02540,4u53,1,3.3
RF02540,5lzx,5,3.67
RF02540,3ccq,,2.9
RF02540,4v52,BB,3.21
RF02540,7lh5,DA,3.27
RF02540,4v67,DA,3.0
RF02540,5t2a,B,2.9
RF02540,6wu9,A,2.9
RF02540,5kpw,27,3.9
RF02540,6pvk,A,3.4
RF02540,4tua,YA,3.6
RF02540,7asn,A,2.73
RF02540,3jcj,A,3.7
RF02540,6ywy,A,3.05
RF02540,4y4p,1A,2.5
RF02540,4lel,YA,3.90000024172
RF02540,4w2e,A,2.9
RF02540,3jah,5,3.45
RF02540,6pc5,I,2.7
RF02540,7asa,A,3.5
RF02540,5uq8,A,3.2
RF02540,6ztm,BA,3.3
RF02540,7a0s,X,3.22
RF02540,2o44,A,3.3
RF02540,5dgf,1,3.3
RF02540,4yzv,RA,3.1
RF02540,4v5p,DA,3.1
RF02540,4u20,DA,2.9
RF02540,4uy8,A,3.8
RF02540,6xqe,1A,3.0
RF02540,7jqm,2A,3.05
RF02540,6hrm,1,2.96
RF02540,5jc9,DA,3.03
RF02540,6of1,2A,2.8
RF02540,7s1h,I,2.35
RF02540,7ug7,23,2.58
RF02540,6ucq,2A,3.5
RF02540,3j7o,5,3.4
RF02540,5aj0,A2,3.5
RF02540,6r86,1,3.4
RF02540,5j4b,1A,2.6
RF02540,4u4q,5,3.0
RF02540,6dzp,A,3.42
RF02540,3jct,1,3.08
RF02540,7st2,1,2.9
RF02540,4v91,1,3.7
RF02540,4lnt,YA,2.94000009954
RF02540,6vlz,A,2.97
RF02540,4v4q,BB,3.46
RF02540,5lzt,5,3.65
RF02540,6xhy,1A,2.6
RF02540,6p5i,5,3.1
RF02540,6hhq,1,3.10000049683
RF02540,4z3s,2A,2.65
RF02540,7m4v,A,2.54
RF02540,1nkw,,3.1
RF02540,4wce,X,3.526
RF02540,6og7,1,3.3
RF02540,6szs,A,3.06
RF02540,7a5j,A,3.1
RF02540,5h5u,A,3.01
RF02540,1vqm,,2.3
RF02540,6n8n,A,3.8
RF02540,4wr6,1H,3.05
RF02540,7oic,A,3.1
RF02540,4v5j,DA,3.1
RF02540,4v50,DB,3.22
RF02540,4u50,1,3.2
RF02540,4v8j,DA,3.9
RF02540,5dge,1,3.45
RF02540,6wdd,1,3.2
RF02540,4v9o,CA,2.9
RF02540,4v51,BA,2.8
RF02540,5dox,2A,3.1
RF02540,4u4o,5,3.6
RF02540,2ogo,,3.66
RF02540,6wqq,1,3.1
RF02540,6tc3,23S1,2.7
RF02540,4u3u,5,2.9
RF02540,6qul,A,3.0
RF02540,5dar,D,2.9
RF02540,5dc3,1,3.25
RF02540,1yit,,2.8
RF02540,3ccj,,3.3
RF02540,6ogi,1,3.4
RF02540,4u6f,5,3.1
RF02540,6spg,A,3.34
RF02540,7p7u,A,3.1
RF02540,5e7k,1H,3.2
RF02540,6qnq,1H,3.5
RF02540,6o3m,YA,3.97
RF02540,6o9j,B,3.9
RF02540,5jc9,CA,3.03
RF02540,1s72,,2.4
RF02540,5ngm,AA,2.9
RF02540,4wsm,1H,3.3
RF02540,1hc8,C,2.8
RF02540,7of2,A,2.7
RF02540,6y57,L5,3.5
RF02540,7asm,A,2.48
RF02540,1yj9,,2.8
RF02540,4w2f,DA,2.4
RF02540,1vy4,DA,2.6
RF02540,1vqo,,2.2
RF02540,7ohq,1,3.1
RF02540,7nsp,A,3.5
RF02540,7pjw,A,4.0
RF02540,4u51,5,3.2
RF02540,2ogn,,3.56
RF02540,4w4g,YA,3.3
RF02540,1vq7,,2.5
RF02540,6b4v,FB,3.4
RF02540,4v8f,DA,3.3
RF02540,7pd3,A,3.4
RF02540,7ssn,1,3.2
RF02540,6oig,5,3.8
RF02540,1vy5,DA,2.55
RF02540,6of6,YA,3.2
